city,year,month,lat,lon,records,avg_temp,avg_temp_max,avg_temp_min,avg_temp_range,avg_apparent_temp,avg_apparent_gap,avg_humidity,total_precipitation,avg_precipitation,rainy_days,heavy_rain_days,avg_wind,avg_wind_gust,windy_days,gusty_days,avg_sunshine_hour,sunny_days,low_sunshine_days,avg_shortwave,hot_days,extreme_hot_days,cold_days,freezing_days,avg_pm25,avg_pm10,avg_co,avg_no2,avg_so2,avg_ozone,avg_dust,good_air_days,polluted_days,dusty_days,ozone_high_days,climate_comfort_index,air_quality_score,tourism_comfort_index,pollution_index,summer_escape_index,winter_retirement_index
西安,2023,1,34.3416,108.9398,31,0.7741935483870968,6.583870967741936,-3.512903225806452,10.096774193548388,-3.464516129032258,-4.238709677419355,50.774193548387096,3.3000000000000003,0.10645161290322581,4,0,13.416129032258064,26.177419354838708,0,0,7.577175896057348,22,4,9.643548387096773,0,0,30,10,77.9133064516129,115.44650537634409,2323.5913978494623,92.44677419354838,65.45013440860215,21.518817204301072,11.119623655913978,2.0,15.0,8.0,0.0,51.334871965854134,82.32884629184527,60.63306426365147,17.67115370815474,,62.660236699366614
西安,2023,2,34.3416,108.9398,28,4.757142857142857,10.325000000000001,0.11785714285714285,10.207142857142857,1.3964285714285716,-3.3607142857142853,68.17857142857143,17.8,0.6357142857142858,10,0,14.25357142857143,27.910714285714285,0,0,6.497420238095238,14,6,10.551785714285714,0,0,15,0,72.3389880952381,105.33943452380952,1947.2916666666665,72.91636904761904,50.259821428571435,24.684523809523807,5.717261904761904,0.0,12.0,3.0,0.0,54.70595220601775,84.45160635577766,63.629648450945716,15.548393644222344,,70.92724664328907
西安,2023,3,34.3416,108.9398,31,11.883870967741935,18.748387096774195,5.693548387096774,13.05483870967742,8.919354838709678,-2.9645161290322584,50.25806451612903,27.5,0.8870967741935484,4,0,14.593548387096773,28.451612903225808,1,3,8.652648207885305,24,3,15.728709677419355,0,0,1,0,50.3119623655914,76.35712365591398,667.880376344086,55.9885752688172,52.33024193548387,36.454301075268816,14.540322580645162,3.0,1.0,16.0,0.0,67.0987527894529,88.39888315862594,73.4887919002048,11.601116841374052,,
西安,2023,4,34.3416,108.9398,30,14.986666666666668,21.03666666666667,9.363333333333333,11.673333333333334,12.926666666666668,-2.06,60.7,92.6,3.0866666666666664,11,0,16.903333333333332,33.416666666666664,1,2,7.232919907407408,19,9,15.502333333333333,0,0,0,0,40.77194444444444,63.85208333333333,409.2805555555555,46.320277777777775,45.36875,43.29861111111111,18.861111111111107,12.0,1.0,16.0,0.0,72.74167008469176,89.99055165253974,77.91633455504615,10.009448347460273,,
西安,2023,5,34.3416,108.9398,31,19.567741935483873,25.074193548387097,14.709677419354838,10.364516129032259,19.34193548387097,-0.22580645161290328,66.83870967741936,101.1,3.261290322580645,17,0,14.535483870967743,28.190322580645162,0,0,5.873897670250896,15,13,14.609354838709677,9,0,0,0,47.68965053763441,71.30658602150537,490.883064516129,57.88387096774194,49.79099462365591,46.44758064516129,10.971774193548388,7.0,2.0,13.0,0.0,80.21824693570636,88.3499297557152,82.65775178170901,11.6500702442848,,
西安,2023,6,34.3416,108.9398,30,24.353333333333335,30.256666666666668,18.743333333333332,11.513333333333332,25.490000000000002,1.1366666666666665,62.9,79.5,2.65,12,0,14.153333333333332,27.98,0,0,8.205096203703704,19,5,18.692,19,5,0,0,45.07958333333333,66.64458333333333,483.6,61.48652777777777,53.13986111111111,70.76111111111112,7.070833333333334,5.0,0.0,7.0,7.0,81.15995253664576,87.24814686019694,82.9864108337111,12.75185313980307,55.537608120481316,
西安,2023,7,34.3416,108.9398,31,27.716129032258067,33.49354838709677,22.5258064516129,10.96774193548387,30.251612903225805,2.5354838709677416,62.935483870967744,99.7,3.2161290322580647,11,1,15.48709677419355,31.074193548387097,1,1,9.408578315412186,23,3,19.876451612903224,27,12,0,0,35.29247311827957,55.65967741935484,431.1102150537634,37.234005376344086,17.39543010752688,104.02688172043011,14.259408602150536,14.0,0.0,13.0,18.0,76.69045129877126,88.5731817854411,80.25527044477221,11.426818214558912,45.445405243295426,
西安,2023,8,34.3416,108.9398,31,26.17096774193548,30.916129032258063,21.796774193548387,9.119354838709677,29.387096774193548,3.216129032258065,72.64516129032258,120.2,3.8774193548387097,14,1,13.3,26.938709677419357,0,0,9.474127956989248,23,4,18.536451612903225,20,3,0,0,45.53508064516129,68.33709677419354,556.111559139785,48.181586021505375,21.733333333333334,85.21639784946237,10.11962365591398,3.0,0.0,8.0,8.0,76.45830718721938,87.60282002479231,79.80166103849125,12.397179975207703,47.98691671173888,
西安,2023,9,34.3416,108.9398,30,22.376666666666665,26.926666666666666,18.416666666666668,8.51,23.956666666666667,1.5800000000000003,73.9,81.3,2.71,17,0,13.196666666666665,27.166666666666668,0,0,7.217088888888889,17,8,13.998666666666667,12,0,0,0,45.97152777777777,66.86916666666667,637.7902777777778,46.365972222222226,25.342638888888885,55.59027777777778,2.5930555555555554,5.0,0.0,1.0,1.0,80.81154473919055,88.99392406959626,83.26625853831226,11.006075930403743,,
西安,2023,10,34.3416,108.9398,31,15.380645161290323,20.529032258064515,11.13225806451613,9.396774193548387,14.832258064516129,-0.5483870967741934,77.48387096774194,71.39999999999999,2.3032258064516125,10,0,11.661290322580646,22.36774193548387,0,0,7.076398745519714,17,7,11.389354838709677,0,0,0,0,48.6100806451613,71.27728494623656,777.0779569892474,46.80591397849462,31.455645161290324,27.583333333333336,4.255376344086021,6.0,1.0,3.0,0.0,74.85134106754997,89.79133377539513,79.33333887990351,10.208666224604867,,
西安,2023,11,34.3416,108.9398,30,8.163333333333334,13.583333333333334,3.6266666666666665,9.956666666666667,4.986666666666666,-3.176666666666667,58.8,17.4,0.58,6,0,14.653333333333334,27.766666666666666,0,0,7.370874259259259,18,3,10.185333333333334,0,0,3,0,45.40833333333333,67.75972222222222,879.5513888888889,42.59222222222222,37.82277777777778,21.145833333333332,7.779166666666667,5.0,0.0,7.0,0.0,61.75319251231132,90.46229068547345,70.36592196425997,9.537709314526543,,
西安,2023,12,34.3416,108.9398,31,1.6612903225806452,7.554838709677419,-2.6774193548387095,10.23225806451613,-2.545161290322581,-4.206451612903226,54.096774193548384,11.3,0.3645161290322581,7,0,13.951612903225806,27.774193548387096,0,0,7.346598835125447,21,4,8.90967741935484,0,0,22,9,63.71922043010753,92.50900537634409,1247.2889784946237,45.833198924731185,55.11666666666666,22.049731182795696,2.293010752688172,4.0,9.0,1.0,0.0,54.548957497530616,87.53577786981174,64.44500360921495,12.464222130188267,,67.81996624660466
西安,2024,1,34.3416,108.9398,31,0.5612903225806452,6.267741935483872,-3.803225806451613,10.070967741935483,-3.3193548387096774,-3.8806451612903223,60.645161290322584,6.1,0.19677419354838707,4,0,12.390322580645162,23.812903225806455,0,0,7.390372401433692,23,6,9.327096774193548,0,0,31,7,71.2627688172043,104.36438172043012,1269.3387096774193,46.516532258064515,53.846774193548384,25.548387096774192,3.4247311827956985,0.0,11.0,2.0,0.0,51.61201133221856,86.4483529962042,62.06291383141426,13.551647003795777,,64.39711507624271
西安,2024,2,34.3416,108.9398,29,2.627586206896552,7.8517241379310345,-1.5862068965517242,9.437931034482759,-1.2034482758620688,-3.8310344827586205,64.10344827586206,16.4,0.5655172413793103,16,0,14.10344827586207,27.896551724137932,0,1,5.66985296934866,14,11,10.020689655172415,0,0,22,1,56.46149425287356,88.83189655172414,869.8908045977012,39.34712643678161,35.82327586206897,38.34051724137931,21.021551724137932,3.0,5.0,8.0,0.0,53.442128835712964,88.46863900410271,63.95008188622988,11.531360995897296,,68.74324267713239
西安,2024,3,34.3416,108.9398,31,11.97741935483871,18.68064516129032,5.725806451612903,12.95483870967742,9.080645161290322,-2.896774193548387,53.645161290322584,25.3,0.8161290322580645,9,0,15.09032258064516,29.903225806451612,2,2,8.225119354838709,23,5,14.925161290322581,0,0,4,0,45.59166666666667,83.00631720430107,620.1438172043011,36.3611559139785,23.6619623655914,45.528225806451616,47.295698924731184,7.0,2.0,26.0,0.0,68.11270433032504,89.79211994456824,74.61652901459802,10.207880055431758,,
西安,2024,4,34.3416,108.9398,30,19.153333333333332,25.706666666666667,13.229999999999999,12.476666666666667,17.96333333333333,-1.1900000000000004,56.96666666666667,30.5,1.0166666666666666,11,0,16.24,32.36333333333333,0,0,7.266739537037037,16,5,16.13866666666667,5,0,0,0,40.21736111111111,68.49902777777778,497.325,34.429722222222225,18.566944444444445,59.856944444444444,32.415277777777774,12.0,1.0,23.0,0.0,84.2581224993265,90.12105740252802,86.01700297028697,9.878942597471985,,
西安,2024,5,34.3416,108.9398,31,23.496774193548386,30.20967741935484,16.822580645161292,13.387096774193548,23.16774193548387,-0.3290322580645159,52.935483870967744,45.9,1.4806451612903226,5,0,16.503225806451614,32.13870967741936,2,2,9.023068458781363,22,3,19.25032258064516,20,4,0,0,36.68387096774194,59.20752688172043,447.08333333333337,36.828629032258064,16.089381720430108,81.68010752688173,18.76478494623656,16.0,0.0,18.0,3.0,82.18681904075044,89.50582151152656,84.38251978198328,10.49417848847344,,
西安,2024,6,34.3416,108.9398,30,27.163333333333334,33.39666666666667,21.013333333333332,12.383333333333333,27.683333333333334,0.5199999999999999,50.03333333333333,28.1,0.9366666666666668,10,0,16.68,32.833333333333336,0,1,8.81810037037037,22,5,18.799333333333333,23,16,0,0,37.29680555555556,61.07694444444444,431.4222222222222,38.6125,17.247777777777777,92.40416666666667,21.927777777777774,16.0,0.0,16.0,11.0,78.67874904428012,88.79825743176235,81.7146015605248,11.201742568237641,52.28052887587898,
西安,2024,7,34.3416,108.9398,31,26.661290322580644,30.94193548387097,23.193548387096776,7.748387096774193,30.94193548387097,4.280645161290322,78.93548387096774,206.6,6.664516129032258,21,2,12.53225806451613,25.438709677419357,0,0,6.962337365591398,14,6,15.927741935483871,21,0,0,0,55.663575268817205,82.59704301075269,599.8145161290323,51.25067204301075,24.016263440860214,95.84005376344085,8.795698924731184,2.0,4.0,6.0,10.0,74.17690322275021,85.68936696623517,77.6306423457957,14.310633033764821,42.69607250887536,
西安,2024,8,34.3416,108.9398,31,28.648387096774194,34.064516129032256,23.88064516129032,10.183870967741935,31.925806451612903,3.27741935483871,64.74193548387096,50.1,1.6161290322580646,13,0,15.429032258064517,31.767741935483873,0,0,10.292708154121863,26,0,19.845161290322583,31,10,0,0,44.115860215053765,65.2614247311828,552.6263440860215,47.62083333333334,19.083736559139783,92.98655913978494,6.431451612903225,10.0,3.0,4.0,10.0,74.4346588750704,87.48193870847096,78.34884282509057,12.518061291529033,41.53019663197817,
西安,2024,9,34.3416,108.9398,30,26.43,32.10333333333333,21.543333333333333,10.559999999999999,27.029999999999998,0.5999999999999995,56.2,58.3,1.9433333333333331,12,1,21.313333333333333,41.47666666666667,4,6,9.859956296296296,27,2,17.186333333333334,21,7,0,0,33.94555555555556,49.53597222222222,470.4486111111111,31.36777777777778,16.26097222222222,69.70277777777778,3.9694444444444437,17.0,0.0,2.0,1.0,80.55389849265119,90.75490848215404,83.61420148950204,9.245091517845966,,
西安,2024,10,34.3416,108.9398,31,16.22258064516129,21.31935483870968,11.819354838709677,9.5,15.096774193548388,-1.1258064516129034,68.25806451612904,37.1,1.196774193548387,11,0,14.187096774193549,28.116129032258065,0,0,7.265999103942653,18,5,11.991935483870968,0,0,0,0,45.755913978494625,68.03682795698926,758.6424731182796,39.88185483870968,26.65739247311828,37.08467741935484,6.116935483870968,11.0,4.0,6.0,0.0,77.68322587885089,90.08899942879945,81.40495794383546,9.911000571200548,,
西安,2024,11,34.3416,108.9398,30,10.006666666666666,14.156666666666666,6.760000000000001,7.3966666666666665,8.116666666666667,-1.8900000000000001,77.06666666666666,42.6,1.4200000000000002,10,0,13.073333333333332,26.896666666666665,0,0,5.276298055555555,13,11,8.041,0,0,1,0,69.43625,87.64652777777778,1430.9444444444446,46.67097222222222,57.105694444444445,22.331944444444442,9.720833333333333,1.0,12.0,9.0,0.0,63.13453555950097,86.7621639555945,70.22282407832903,13.237836044405507,,
西安,2024,12,34.3416,108.9398,31,2.0129032258064514,6.709677419354839,-1.270967741935484,7.980645161290322,-1.6225806451612905,-3.635483870967742,59.096774193548384,2.1,0.06774193548387097,3,0,11.061290322580644,24.361290322580647,0,0,7.1847761648745525,20,6,9.064838709677419,0,0,22,0,94.19744623655914,96.5010752688172,2011.7903225806451,52.20927419354839,79.04368279569891,22.021505376344084,2.1908602150537635,0.0,23.0,0.0,0.0,55.57625489502965,83.07126097440802,63.824756718843155,16.928739025591987,,69.68856050053566
西安,2025,1,34.3416,108.9398,31,1.164516129032258,6.241935483870968,-2.754838709677419,8.996774193548386,-2.52258064516129,-3.6870967741935483,63.16129032258065,27.0,0.8709677419354839,6,0,11.541935483870969,24.693548387096776,0,0,7.912963799283154,20,4,9.743870967741936,0,0,29,4,86.4494623655914,90.60591397849463,2171.3454301075267,52.56693548387097,65.83629032258064,30.473118279569892,5.529569892473118,1.0,24.0,6.0,0.0,53.85790955515615,83.53086337808227,62.759795702033976,16.469136621917727,,66.32995135605707
西安,2025,2,34.3416,108.9398,28,3.607142857142857,8.985714285714286,-0.8107142857142857,9.796428571428573,0.0,-3.607142857142857,59.0,4.4,0.15714285714285717,4,0,12.071428571428571,27.707142857142856,0,0,7.2714034722222225,16,6,11.905714285714286,0,0,19,1,71.83973214285714,95.82410714285713,1345.1026785714287,43.640625,49.72752976190476,42.848214285714285,42.93005952380952,0.0,10.0,21.0,0.0,55.6404604085115,85.72290715580384,64.6651944326992,14.277092844196156,,70.77731914527548
西安,2025,3,34.3416,108.9398,31,11.212903225806452,17.551612903225806,5.087096774193548,12.464516129032257,7.903225806451613,-3.3096774193548386,47.25806451612903,34.2,1.103225806451613,7,0,14.54516129032258,32.04838709677419,0,0,8.271966577060931,22,4,15.361612903225806,1,0,2,0,52.92620967741935,97.04543010752688,802.7123655913978,41.06612903225806,29.856317204301074,52.471774193548384,81.26747311827957,5.0,4.0,29.0,0.0,64.09677627929396,87.98808674768053,71.26416941980993,12.011913252319468,,
西安,2025,4,34.3416,108.9398,30,20.976666666666667,28.35,13.983333333333333,14.366666666666667,18.09333333333333,-2.8833333333333333,31.066666666666666,6.0,0.2,5,0,18.366666666666667,41.53666666666666,1,8,8.923217407407407,23,3,18.435,11,1,0,0,40.95430555555556,97.60805555555557,540.1444444444445,35.525,20.07347222222222,70.72361111111111,107.67222222222222,11.0,0.0,30.0,1.0,78.50033524150078,88.89939795114672,81.62005405439456,11.100602048853284,,
西安,2025,5,34.3416,108.9398,31,24.38064516129032,31.14516129032258,17.58709677419355,13.558064516129033,22.932258064516127,-1.4483870967741936,40.774193548387096,50.5,1.6290322580645162,9,0,18.125806451612902,39.480645161290326,0,7,9.471593817204301,24,1,19.951290322580647,16,7,0,0,40.08293010752688,82.29260752688171,470.0510752688172,33.751747311827955,20.59731182795699,91.20967741935483,81.83602150537634,7.0,0.0,30.0,10.0,81.57574049110899,88.36640638254782,83.61294025854063,11.633593617452178,,
西安,2025,6,34.3416,108.9398,30,27.59,33.89666666666667,21.586666666666666,12.31,28.323333333333334,0.7333333333333335,50.4,48.7,1.6233333333333335,11,0,14.656666666666666,31.846666666666668,0,0,8.410804722222222,20,5,18.538333333333334,25,14,0,0,41.96652777777778,56.92319444444445,497.34722222222223,36.41861111111111,27.279166666666665,114.90277777777777,29.26527777777778,8.0,0.0,23.0,22.0,76.9020228343393,87.16103187724481,79.97972554721096,12.838968122755185,50.01489982830047,
西安,2025,7,34.3416,108.9398,31,31.20967741935484,36.76129032258064,26.009677419354837,10.751612903225807,34.23870967741936,3.0290322580645164,56.29032258064516,68.0,2.193548387096774,12,1,15.86774193548387,37.12580645161291,0,2,10.4786417562724,26,1,20.708064516129035,30,20,0,0,37.94879032258064,47.15107526881721,405.1397849462366,35.15510752688172,26.86236559139785,110.3252688172043,18.389784946236556,13.0,0.0,20.0,21.0,68.71027767024253,88.07489541260378,74.5196629929509,11.925104587396222,39.095292844151636,
西安,2025,8,34.3416,108.9398,31,29.370967741935484,34.49032258064516,24.774193548387096,9.716129032258063,32.39032258064516,3.0193548387096776,61.12903225806452,52.4,1.6903225806451612,19,0,14.396774193548387,33.10645161290322,0,0,9.065472401433691,23,4,17.74967741935484,25,15,0,0,39.44731182795699,47.093951612903226,491.3198924731183,37.20981182795699,28.54798387096774,101.83736559139786,15.029569892473116,13.0,0.0,15.0,17.0,72.56615195495644,88.1368221842295,77.23735302373835,11.863177815770507,42.57416492254927,
西安,2025,9,34.3416,108.9398,30,20.116666666666667,23.85666666666667,16.96333333333333,6.8933333333333335,21.78666666666667,1.6700000000000002,84.4,206.2,6.873333333333333,21,1,12.973333333333333,28.15666666666667,0,0,5.713587777777778,14,12,11.724666666666668,2,0,0,0,47.33305555555555,49.83958333333333,856.713888888889,49.82722222222222,34.93958333333333,50.72638888888889,4.697222222222222,6.0,0.0,6.0,0.0,78.97536767781148,88.76139852644921,81.9111769324028,11.238601473550792,,
西安,2025,10,34.3416,108.9398,31,14.541935483870969,17.74516129032258,12.180645161290323,5.564516129032258,14.270967741935483,-0.27096774193548395,85.12903225806451,136.2,4.393548387096774,20,1,11.32258064516129,25.200000000000003,0,0,3.2999649641577062,5,18,7.467096774193548,0,0,0,0,57.28360215053764,60.33548387096774,1100.4448924731182,45.391129032258064,46.05806451612903,24.971774193548388,5.466397849462366,2.0,5.0,7.0,0.0,70.66279524522943,88.72630049524712,76.08184682023473,11.273699504752885,,
西安,2025,11,34.3416,108.9398,30,9.22,14.44,5.04,9.4,6.733333333333333,-2.4866666666666664,66.46666666666667,11.0,0.36666666666666664,3,0,12.043333333333333,25.81,0,0,7.207079444444444,19,4,10.129,0,0,4,0,62.34777777777778,69.99125000000001,1594.7986111111109,49.14875,50.44263888888889,24.175,12.840277777777777,2.0,5.0,13.0,0.0,65.04967516160285,87.40538381573333,71.75638775784199,12.59461618426667,,
西安,2025,12,34.3416,108.9398,31,3.480645161290323,8.66451612903226,-0.43870967741935485,9.103225806451613,0.2258064516129032,-3.254838709677419,69.03225806451613,13.1,0.4225806451612903,5,0,11.787096774193548,25.870967741935484,0,0,7.570691129032259,23,4,9.185483870967742,0,0,18,0,85.29637096774194,88.32782258064516,2204.893817204301,51.98172043010753,74.0516129032258,21.586021505376344,3.8803763440860215,0.0,23.0,3.0,0.0,54.53562889800388,83.96778159637385,63.36527470751487,16.03221840362614,,70.8626174057059
重庆,2016,1,29.563,106.5516,31,8.0,10.64516129032258,5.538709677419354,5.106451612903226,5.909677419354838,-2.0903225806451613,77.45161290322581,51.1,1.6483870967741936,16,0,8.829032258064515,19.55806451612903,0,0,3.443945430107527,4,15,6.138064516129032,0,0,2,0,,,,,,,,0.0,0.0,0.0,0.0,59.341596991712095,,,,,71.85034295208797
重庆,2016,2,29.563,106.5516,29,9.720689655172412,13.927586206896551,5.727586206896552,8.200000000000001,7.724137931034483,-1.996551724137931,72.51724137931035,30.8,1.0620689655172415,10,0,9.572413793103449,20.124137931034483,0,0,6.010543486590039,11,8,10.528275862068964,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,64.65882504211746,,,,,76.84758952119988
重庆,2016,3,29.563,106.5516,31,15.009677419354839,19.429032258064513,11.070967741935483,8.358064516129033,14.329032258064515,-0.6806451612903225,75.03225806451613,80.0,2.5806451612903225,17,0,9.95483870967742,21.9258064516129,0,0,6.4002499103942645,12,8,11.402258064516127,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,74.88166803031675,,,,,
重庆,2016,4,29.563,106.5516,30,19.073333333333334,22.796666666666667,15.453333333333335,7.343333333333333,20.32,1.2466666666666664,81.76666666666667,171.8,5.7266666666666675,25,0,9.416666666666666,21.336666666666666,0,0,5.839961203703704,12,10,12.126333333333333,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,81.88343269061434,,,,,
重庆,2016,5,29.563,106.5516,31,22.20967741935484,26.383870967741935,18.216129032258067,8.167741935483871,24.41290322580645,2.203225806451613,77.93548387096774,145.0,4.67741935483871,21,0,10.390322580645162,23.438709677419357,0,0,7.519384498207885,19,9,15.538709677419355,7,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,81.57577204159038,,,,,
重庆,2016,6,29.563,106.5516,30,25.726666666666667,29.453333333333333,21.959999999999997,7.493333333333334,30.056666666666665,4.329999999999999,81.43333333333334,261.4,8.713333333333333,20,3,9.586666666666668,22.529999999999998,0,0,8.109219537037037,19,7,16.583333333333332,15,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,73.95543897493653,,,,46.37104027123036,
重庆,2016,7,29.563,106.5516,31,29.14516129032258,33.26451612903226,25.164516129032258,8.1,34.89677419354839,5.751612903225806,77.54838709677419,202.1,6.519354838709678,17,2,11.506451612903225,27.24516129032258,0,0,10.828220698924731,25,1,20.78548387096774,29,8,0,0,,,,,,,,0.0,0.0,0.0,0.0,67.03015366658471,,,,35.55831316996126,
重庆,2016,8,29.563,106.5516,31,28.92258064516129,32.70645161290322,25.490322580645163,7.216129032258064,34.670967741935485,5.748387096774193,76.93548387096774,110.9,3.57741935483871,19,0,8.154838709677419,21.416129032258063,0,0,8.934985663082438,23,6,17.60451612903226,25,9,0,0,,,,,,,,0.0,0.0,0.0,0.0,68.45778937796337,,,,36.58926995608321,
重庆,2016,9,29.563,106.5516,30,23.57,26.82,20.616666666666667,6.203333333333333,26.94333333333333,3.3733333333333335,82.36666666666666,99.3,3.31,20,0,7.633333333333334,18.666666666666668,0,0,5.68941537037037,12,11,10.863666666666667,7,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,79.71919827730174,,,,,
重庆,2016,10,29.563,106.5516,31,20.05483870967742,22.967741935483872,17.703225806451613,5.264516129032257,21.83225806451613,1.7774193548387098,82.06451612903226,81.2,2.6193548387096777,21,0,8.22258064516129,19.94193548387097,0,0,3.981776344086021,8,17,7.569677419354838,3,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,78.75918688149298,,,,,
重庆,2016,11,29.563,106.5516,30,13.919999999999998,16.693333333333335,11.453333333333335,5.239999999999999,13.456666666666667,-0.4633333333333328,80.46666666666667,89.9,2.996666666666667,15,1,8.65,19.206666666666667,0,0,3.464627592592593,4,16,5.94,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,71.24893239736367,,,,,
重庆,2016,12,29.563,106.5516,31,10.95483870967742,13.961290322580645,8.40967741935484,5.551612903225807,9.48709677419355,-1.467741935483871,78.3225806451613,19.0,0.6129032258064516,10,0,8.580645161290322,18.603225806451615,0,0,4.720639605734767,10,14,6.313870967741935,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,65.4027689712463,,,,,75.79585699348823
重庆,2017,1,29.563,106.5516,31,10.02258064516129,12.32258064516129,7.83225806451613,4.490322580645161,8.290322580645162,-1.7322580645161292,78.35483870967742,20.099999999999998,0.6483870967741935,17,0,9.519354838709678,19.641935483870967,0,0,2.5335816308243726,2,20,5.113870967741936,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,62.69218206060991,,,,,73.40524872237974
重庆,2017,2,29.563,106.5516,28,9.939285714285715,13.553571428571429,6.582142857142857,6.971428571428572,8.196428571428571,-1.742857142857143,77.92857142857143,50.2,1.792857142857143,19,0,9.978571428571428,21.07857142857143,0,0,4.626669642857143,7,12,8.663214285714286,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,63.51930477848173,,,,,74.72285113803784
重庆,2017,3,29.563,106.5516,31,13.109677419354838,16.316129032258065,10.245161290322581,6.070967741935483,12.100000000000001,-1.0096774193548386,77.64516129032258,85.5,2.7580645161290325,22,0,10.293548387096775,21.780645161290323,0,0,3.533056630824373,6,17,8.546774193548387,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,69.70746433336981,,,,,
重庆,2017,4,29.563,106.5516,30,18.84,22.68,15.136666666666667,7.543333333333334,19.48,0.6400000000000001,76.4,137.8,4.593333333333334,21,0,10.976666666666667,23.959999999999997,0,0,6.619546018518519,14,10,14.380333333333333,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,81.48652654881957,,,,,
重庆,2017,5,29.563,106.5516,31,21.806451612903224,25.929032258064513,17.635483870967743,8.293548387096774,23.774193548387096,1.967741935483871,76.93548387096774,166.0,5.354838709677419,19,2,11.45483870967742,24.27741935483871,0,0,8.129831899641578,17,7,17.200322580645164,4,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,81.67691610044322,,,,,
重庆,2017,6,29.563,106.5516,30,24.21333333333333,27.253333333333334,21.14333333333333,6.109999999999999,27.976666666666667,3.7633333333333336,83.2,158.0,5.266666666666667,25,0,8.956666666666667,21.263333333333332,0,0,7.097703148148148,15,8,14.306666666666667,5,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,77.27488808743345,,,,52.66398063273113,
重庆,2017,7,29.563,106.5516,31,28.993548387096773,33.20967741935484,25.006451612903227,8.203225806451613,34.38387096774194,5.3903225806451625,75.12903225806451,127.5,4.112903225806452,19,1,11.2,25.825806451612905,0,0,10.909565949820788,27,1,21.260645161290324,28,8,0,0,,,,,,,,0.0,0.0,0.0,0.0,68.61401434814832,,,,37.24400386267472,
重庆,2017,8,29.563,106.5516,31,30.138709677419353,34.8258064516129,25.970967741935485,8.85483870967742,34.63548387096775,4.496774193548387,67.03225806451613,119.1,3.8419354838709676,19,1,12.641935483870967,28.538709677419355,0,0,8.947089336917562,22,5,17.537096774193547,27,17,0,0,,,,,,,,0.0,0.0,0.0,0.0,69.4303063377173,,,,37.16171062032344,
重庆,2017,9,29.563,106.5516,30,23.959999999999997,26.746666666666666,21.613333333333333,5.133333333333334,27.39333333333333,3.433333333333334,82.86666666666666,192.6,6.42,26,3,10.110000000000001,22.986666666666668,0,0,5.026551018518519,11,14,9.860999999999999,6,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,77.98233575297249,,,,,
重庆,2017,10,29.563,106.5516,31,18.18064516129032,20.706451612903226,16.23548387096774,4.470967741935484,19.316129032258065,1.135483870967742,84.87096774193549,161.7,5.216129032258064,24,2,9.816129032258065,20.60967741935484,0,0,2.797032347670251,5,20,5.797096774193549,1,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,76.64658036586927,,,,,
重庆,2017,11,29.563,106.5516,30,14.523333333333333,17.31,12.06,5.25,14.18,-0.34333333333333366,79.96666666666667,42.4,1.4133333333333333,20,0,8.85,17.7,0,0,3.774415925925926,10,16,6.653333333333333,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,72.20969130851437,,,,,
重庆,2017,12,29.563,106.5516,31,9.54516129032258,12.62258064516129,6.890322580645161,5.732258064516128,7.780645161290322,-1.764516129032258,79.80645161290323,12.0,0.3870967741935484,13,0,9.5,18.88064516129032,0,0,3.7504482078853045,8,17,6.051290322580646,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,61.40394163438439,,,,,73.55630031422457
重庆,2018,1,29.563,106.5516,31,7.203225806451614,9.899999999999999,4.6,5.3,4.835483870967742,-2.3677419354838714,77.16129032258064,40.5,1.3064516129032258,18,0,9.903225806451612,19.52258064516129,0,0,3.5841625448028673,9,19,6.22516129032258,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,56.766330870896184,,,,,72.03832727581111
重庆,2018,2,29.563,106.5516,28,8.967857142857143,12.75357142857143,5.521428571428571,7.232142857142857,6.9071428571428575,-2.060714285714286,76.17857142857143,19.2,0.6857142857142857,16,0,10.328571428571427,21.62142857142857,0,0,4.11145119047619,6,13,8.481071428571429,0,0,1,0,,,,,,,,0.0,0.0,0.0,0.0,61.73753192919006,,,,,73.60639420047502
