time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,relative_humidity_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,sunshine_duration,shortwave_radiation_sum,city,lat,lon,year,month,day,season,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust
2016-06-04,32.7,27.7,30.2,39.8,33.5,36.9,81,0.5,0.5,15.6,35.6,46280.99,25.04,三亚,18.2528,109.5119,2016,6,4,summer,,,,,,,
2016-06-05,31.3,26.8,29.4,39.7,33.2,36.2,85,4.6,4.6,12.8,26.6,44281.05,22.47,三亚,18.2528,109.5119,2016,6,5,summer,,,,,,,
2016-06-06,30.1,26.5,28.4,36.9,32.4,34.7,87,15.7,15.7,14.3,32.0,29432.78,15.83,三亚,18.2528,109.5119,2016,6,6,summer,,,,,,,
2016-06-07,30.4,26.5,28.1,37.8,32.5,34.5,88,6.7,6.7,13.9,32.8,30524.9,16.99,三亚,18.2528,109.5119,2016,6,7,summer,,,,,,,
2016-06-08,29.3,26.4,27.7,33.9,30.9,32.8,89,23.5,23.5,27.3,49.3,35453.54,16.83,三亚,18.2528,109.5119,2016,6,8,summer,,,,,,,
2016-06-09,30.2,26.4,28.3,35.0,31.6,33.2,85,11.4,11.4,22.9,48.2,25997.42,15.83,三亚,18.2528,109.5119,2016,6,9,summer,,,,,,,
2016-06-10,29.9,27.8,29.1,36.3,33.6,34.7,83,5.6,5.6,16.3,37.4,19761.15,13.19,三亚,18.2528,109.5119,2016,6,10,summer,,,,,,,
2016-06-11,32.4,27.6,30.0,38.4,33.4,35.9,80,0.7,0.7,17.0,37.8,39393.66,21.15,三亚,18.2528,109.5119,2016,6,11,summer,,,,,,,
2016-06-12,32.2,28.4,30.2,38.6,34.2,36.3,81,0.0,0.0,21.9,34.6,41524.11,22.02,三亚,18.2528,109.5119,2016,6,12,summer,,,,,,,
2016-06-13,32.0,28.3,30.1,37.4,34.5,36.2,82,1.1,1.1,22.1,40.3,44838.95,25.08,三亚,18.2528,109.5119,2016,6,13,summer,,,,,,,
2016-06-14,32.5,28.6,30.3,38.7,34.4,36.4,81,0.1,0.1,18.9,35.3,45108.08,25.06,三亚,18.2528,109.5119,2016,6,14,summer,,,,,,,
2016-06-15,32.6,28.3,30.4,39.7,35.2,37.3,80,0.1,0.1,12.7,30.2,46229.21,25.62,三亚,18.2528,109.5119,2016,6,15,summer,,,,,,,
2016-06-16,31.8,27.9,29.6,39.7,34.2,36.6,85,5.3,5.3,12.6,24.5,43921.02,22.44,三亚,18.2528,109.5119,2016,6,16,summer,,,,,,,
2016-06-17,31.4,26.4,28.6,40.0,32.1,35.2,86,7.0,7.0,11.6,24.8,36639.21,21.93,三亚,18.2528,109.5119,2016,6,17,summer,,,,,,,
2016-06-18,30.2,26.7,28.6,37.2,31.8,34.5,85,8.6,8.6,16.5,29.5,43284.39,22.0,三亚,18.2528,109.5119,2016,6,18,summer,,,,,,,
2016-06-19,30.9,27.9,29.1,38.6,33.4,35.1,84,1.2,1.2,15.0,27.7,45402.09,23.95,三亚,18.2528,109.5119,2016,6,19,summer,,,,,,,
2016-06-20,30.8,27.3,28.8,37.3,32.3,34.3,84,2.0,2.0,17.3,30.6,44880.31,23.21,三亚,18.2528,109.5119,2016,6,20,summer,,,,,,,
2016-06-21,30.4,26.1,28.0,37.3,31.3,33.5,87,5.4,5.4,17.1,29.5,44886.48,21.79,三亚,18.2528,109.5119,2016,6,21,summer,,,,,,,
2016-06-22,29.3,25.9,27.7,35.1,31.0,32.6,86,6.1,6.1,18.0,32.8,43200.0,20.64,三亚,18.2528,109.5119,2016,6,22,summer,,,,,,,
2016-06-23,30.3,25.8,27.7,36.5,30.7,32.8,85,10.1,10.1,18.7,29.9,39600.0,21.63,三亚,18.2528,109.5119,2016,6,23,summer,,,,,,,
2016-06-24,30.8,25.9,27.8,38.9,31.2,33.8,87,9.7,9.7,12.7,24.8,44827.52,21.69,三亚,18.2528,109.5119,2016,6,24,summer,,,,,,,
2016-06-25,29.3,26.2,27.4,35.8,31.5,33.1,88,17.6,17.6,11.8,22.3,26522.38,12.65,三亚,18.2528,109.5119,2016,6,25,summer,,,,,,,
2016-06-26,30.7,25.8,27.9,37.4,30.4,33.2,87,11.7,11.7,19.6,31.7,43200.0,22.02,三亚,18.2528,109.5119,2016,6,26,summer,,,,,,,
2016-06-27,30.1,26.4,27.8,36.8,30.3,32.8,89,7.1,7.1,19.7,36.7,44133.78,21.92,三亚,18.2528,109.5119,2016,6,27,summer,,,,,,,
2016-06-28,30.2,26.4,27.8,36.1,31.0,32.6,89,8.0,8.0,21.6,37.1,42792.86,21.36,三亚,18.2528,109.5119,2016,6,28,summer,,,,,,,
2016-06-29,28.9,26.0,27.1,34.0,30.3,32.1,91,18.0,18.0,22.2,31.3,30614.46,15.49,三亚,18.2528,109.5119,2016,6,29,summer,,,,,,,
2016-06-30,29.9,25.7,27.7,36.6,30.8,33.3,89,23.0,23.0,15.3,25.2,36000.0,19.13,三亚,18.2528,109.5119,2016,6,30,summer,,,,,,,
2016-07-01,30.5,25.9,28.4,37.2,31.5,33.9,87,8.3,8.3,16.2,28.8,38406.11,19.75,三亚,18.2528,109.5119,2016,7,1,summer,,,,,,,
2016-07-02,30.2,27.1,28.6,38.3,32.8,34.9,86,5.6,5.6,14.9,28.1,43909.62,21.06,三亚,18.2528,109.5119,2016,7,2,summer,,,,,,,
2016-07-03,29.9,26.4,28.3,34.6,31.2,33.1,83,5.1,5.1,21.4,36.7,31831.79,17.23,三亚,18.2528,109.5119,2016,7,3,summer,,,,,,,
2016-07-04,29.4,26.7,28.0,34.1,31.0,32.7,85,12.3,12.3,24.3,41.4,35195.24,17.18,三亚,18.2528,109.5119,2016,7,4,summer,,,,,,,
2016-07-05,29.6,26.1,27.4,34.1,30.3,32.1,84,18.3,18.3,16.9,38.2,27791.66,15.27,三亚,18.2528,109.5119,2016,7,5,summer,,,,,,,
2016-07-06,30.6,26.3,27.9,36.5,30.8,33.1,87,4.2,4.2,16.9,29.9,43583.12,20.75,三亚,18.2528,109.5119,2016,7,6,summer,,,,,,,
2016-07-07,30.2,26.2,28.0,38.2,31.1,34.3,86,4.9,4.9,11.9,21.6,43427.24,22.1,三亚,18.2528,109.5119,2016,7,7,summer,,,,,,,
2016-07-08,30.9,26.9,28.8,37.2,32.6,34.5,84,0.6,0.6,19.5,34.2,45008.2,22.62,三亚,18.2528,109.5119,2016,7,8,summer,,,,,,,
2016-07-09,30.9,27.4,29.0,35.4,32.7,34.1,84,0.5,0.5,26.2,43.6,43444.79,22.86,三亚,18.2528,109.5119,2016,7,9,summer,,,,,,,
2016-07-10,30.9,27.7,29.2,36.4,32.8,34.6,83,2.5,2.5,24.4,42.5,43200.0,22.98,三亚,18.2528,109.5119,2016,7,10,summer,,,,,,,
2016-07-11,30.7,27.7,29.0,35.6,33.1,34.5,83,3.7,3.7,22.3,43.2,39799.5,22.24,三亚,18.2528,109.5119,2016,7,11,summer,,,,,,,
2016-07-12,30.5,27.3,28.8,36.3,33.2,34.7,85,2.0,2.0,18.0,33.1,34526.75,18.33,三亚,18.2528,109.5119,2016,7,12,summer,,,,,,,
2016-07-13,30.6,26.7,28.6,37.4,32.4,34.9,85,5.9,5.9,15.5,29.5,36551.82,18.6,三亚,18.2528,109.5119,2016,7,13,summer,,,,,,,
2016-07-14,31.5,26.7,29.1,40.9,32.0,36.1,86,5.4,5.4,14.6,26.6,44007.47,22.89,三亚,18.2528,109.5119,2016,7,14,summer,,,,,,,
2016-07-15,31.8,27.9,29.6,40.0,33.6,36.5,85,2.1,2.1,12.7,23.4,44535.43,23.81,三亚,18.2528,109.5119,2016,7,15,summer,,,,,,,
2016-07-16,31.8,27.6,29.6,38.7,33.6,36.1,84,1.5,1.5,15.8,28.1,44022.62,24.36,三亚,18.2528,109.5119,2016,7,16,summer,,,,,,,
2016-07-17,31.4,27.2,29.4,38.0,33.5,35.5,85,1.0,1.0,17.9,29.9,43511.05,22.7,三亚,18.2528,109.5119,2016,7,17,summer,,,,,,,
2016-07-18,31.0,28.2,29.3,37.5,33.0,34.8,85,2.3,2.3,21.2,34.6,43519.32,22.31,三亚,18.2528,109.5119,2016,7,18,summer,,,,,,,
2016-07-19,30.9,28.0,29.0,38.7,32.3,34.6,87,4.2,4.2,22.9,36.4,44563.4,22.38,三亚,18.2528,109.5119,2016,7,19,summer,,,,,,,
2016-07-20,30.4,26.9,28.3,36.5,31.7,33.5,88,13.2,13.2,20.0,33.1,42104.11,20.14,三亚,18.2528,109.5119,2016,7,20,summer,,,,,,,
2016-07-21,30.4,27.4,28.7,37.7,31.5,34.0,85,1.9,1.9,19.6,32.0,44318.95,22.34,三亚,18.2528,109.5119,2016,7,21,summer,,,,,,,
2016-07-22,30.3,26.0,28.3,37.3,31.4,34.0,83,2.5,2.5,13.1,26.3,43552.34,23.03,三亚,18.2528,109.5119,2016,7,22,summer,,,,,,,
2016-07-23,31.0,26.5,28.7,38.1,32.6,34.8,82,0.2,0.2,12.1,22.3,43818.09,24.94,三亚,18.2528,109.5119,2016,7,23,summer,,,,,,,
2016-07-24,31.4,26.4,28.8,39.2,32.6,35.4,83,0.3,0.3,11.3,22.0,44083.03,24.61,三亚,18.2528,109.5119,2016,7,24,summer,,,,,,,
2016-07-25,31.4,26.8,29.0,39.3,33.1,35.7,81,0.7,0.7,8.6,22.7,44347.15,23.67,三亚,18.2528,109.5119,2016,7,25,summer,,,,,,,
2016-07-26,31.4,26.6,28.3,37.7,30.7,34.1,84,20.6,20.6,19.0,21.6,25584.56,16.52,三亚,18.2528,109.5119,2016,7,26,summer,,,,,,,
2016-07-27,28.1,25.7,26.5,32.9,27.3,29.9,91,123.6,123.6,34.9,60.8,0.0,5.68,三亚,18.2528,109.5119,2016,7,27,summer,,,,,,,
2016-07-28,27.8,25.8,26.9,32.7,30.0,31.5,91,21.1,21.1,18.6,38.5,4113.07,10.57,三亚,18.2528,109.5119,2016,7,28,summer,,,,,,,
2016-07-29,30.5,26.7,28.3,38.1,31.1,33.6,83,3.0,3.0,16.9,33.1,43352.17,23.36,三亚,18.2528,109.5119,2016,7,29,summer,,,,,,,
2016-07-30,31.3,26.3,28.5,40.1,32.2,35.2,85,2.4,2.4,9.6,19.4,43359.9,23.99,三亚,18.2528,109.5119,2016,7,30,summer,,,,,,,
2016-07-31,31.3,26.4,28.5,38.4,32.3,34.4,84,3.4,3.4,17.6,28.8,44385.84,22.33,三亚,18.2528,109.5119,2016,7,31,summer,,,,,,,
2016-08-01,32.4,25.8,29.1,39.6,31.5,35.3,84,0.9,0.9,16.6,28.8,39957.19,24.11,三亚,18.2528,109.5119,2016,8,1,summer,,,,,,,
2016-08-02,30.6,27.7,28.9,35.5,33.1,34.3,88,1.0,1.0,23.0,40.3,11238.75,13.2,三亚,18.2528,109.5119,2016,8,2,summer,,,,,,,
2016-08-03,30.6,27.2,28.5,37.8,32.3,34.3,87,6.1,6.1,16.1,28.4,38048.28,18.68,三亚,18.2528,109.5119,2016,8,3,summer,,,,,,,
2016-08-04,29.5,26.1,27.8,36.8,31.0,33.4,90,6.3,6.3,16.6,26.6,42097.12,18.73,三亚,18.2528,109.5119,2016,8,4,summer,,,,,,,
2016-08-05,30.4,26.2,28.2,38.6,31.8,34.5,87,5.7,5.7,12.0,21.6,42342.87,21.29,三亚,18.2528,109.5119,2016,8,5,summer,,,,,,,
2016-08-06,31.3,25.6,28.6,38.3,31.8,35.0,84,1.4,1.4,11.1,22.3,43913.65,23.45,三亚,18.2528,109.5119,2016,8,6,summer,,,,,,,
2016-08-07,31.5,26.4,28.8,37.8,32.3,34.8,85,1.1,1.1,18.8,34.6,43200.0,22.4,三亚,18.2528,109.5119,2016,8,7,summer,,,,,,,
2016-08-08,31.4,26.9,28.9,37.3,32.1,34.4,83,2.3,2.3,21.9,37.8,43200.0,23.11,三亚,18.2528,109.5119,2016,8,8,summer,,,,,,,
2016-08-09,31.2,27.6,29.4,35.9,33.1,34.7,81,0.4,0.4,24.6,44.3,42919.35,22.64,三亚,18.2528,109.5119,2016,8,9,summer,,,,,,,
2016-08-10,31.8,27.9,29.5,38.7,32.8,35.3,83,1.8,1.8,20.9,35.3,43200.0,21.66,三亚,18.2528,109.5119,2016,8,10,summer,,,,,,,
2016-08-11,30.3,26.6,28.3,36.8,31.6,34.4,88,16.7,16.7,18.2,30.2,37476.37,16.44,三亚,18.2528,109.5119,2016,8,11,summer,,,,,,,
2016-08-12,28.6,26.2,27.2,33.1,30.7,31.8,91,18.1,18.1,21.5,40.3,30242.02,13.23,三亚,18.2528,109.5119,2016,8,12,summer,,,,,,,
2016-08-13,29.0,26.7,27.5,32.4,29.9,30.9,87,21.0,21.0,31.7,60.1,26524.81,14.01,三亚,18.2528,109.5119,2016,8,13,summer,,,,,,,
2016-08-14,27.8,26.4,27.2,31.9,28.5,30.3,88,22.5,22.5,31.9,56.5,1458.09,7.74,三亚,18.2528,109.5119,2016,8,14,summer,,,,,,,
2016-08-15,29.3,26.4,27.8,32.5,28.7,30.6,84,14.4,14.4,31.2,62.3,38682.66,14.65,三亚,18.2528,109.5119,2016,8,15,summer,,,,,,,
2016-08-16,27.6,26.2,26.7,29.5,27.8,28.7,91,40.2,40.2,38.5,66.2,6385.35,8.76,三亚,18.2528,109.5119,2016,8,16,summer,,,,,,,
2016-08-17,27.4,26.3,26.8,29.2,27.1,28.1,90,56.5,56.5,44.3,81.4,0.0,4.12,三亚,18.2528,109.5119,2016,8,17,summer,,,,,,,
2016-08-18,28.4,26.4,27.3,30.2,25.9,27.7,87,71.3,71.3,53.4,88.9,0.0,1.92,三亚,18.2528,109.5119,2016,8,18,summer,,,,,,,
2016-08-19,30.0,26.3,28.3,36.7,27.9,32.4,86,17.3,17.3,38.0,72.4,8499.4,10.74,三亚,18.2528,109.5119,2016,8,19,summer,,,,,,,
2016-08-20,32.6,26.4,29.5,41.1,32.7,36.3,83,0.1,0.1,12.6,26.6,43242.28,24.84,三亚,18.2528,109.5119,2016,8,20,summer,,,,,,,
2016-08-21,31.1,26.7,29.0,38.1,32.0,34.9,82,0.1,0.1,20.2,34.2,40141.55,22.36,三亚,18.2528,109.5119,2016,8,21,summer,,,,,,,
2016-08-22,29.8,26.2,27.9,38.3,32.1,34.5,88,8.0,8.0,11.2,21.6,43193.36,18.67,三亚,18.2528,109.5119,2016,8,22,summer,,,,,,,
2016-08-23,30.3,25.8,27.8,37.6,31.3,33.5,88,6.0,6.0,13.7,25.9,43150.58,19.84,三亚,18.2528,109.5119,2016,8,23,summer,,,,,,,
2016-08-24,30.2,25.8,27.9,37.2,31.5,34.3,86,7.0,7.0,6.8,20.5,35068.8,16.78,三亚,18.2528,109.5119,2016,8,24,summer,,,,,,,
2016-08-25,30.5,26.1,27.7,37.2,31.9,33.8,87,14.0,14.0,12.1,23.4,20054.21,13.82,三亚,18.2528,109.5119,2016,8,25,summer,,,,,,,
2016-08-26,31.4,26.4,28.5,39.1,31.9,34.7,86,0.5,0.5,12.7,28.1,43016.62,21.08,三亚,18.2528,109.5119,2016,8,26,summer,,,,,,,
2016-08-27,30.9,26.8,28.3,37.8,32.4,34.4,87,10.1,10.1,14.8,32.4,40614.15,19.71,三亚,18.2528,109.5119,2016,8,27,summer,,,,,,,
2016-08-28,30.5,25.9,27.9,37.8,30.9,33.7,88,11.0,11.0,18.3,30.2,34053.55,16.53,三亚,18.2528,109.5119,2016,8,28,summer,,,,,,,
2016-08-29,30.0,26.2,27.8,36.9,31.6,33.6,88,3.3,3.3,15.2,32.0,39950.82,19.48,三亚,18.2528,109.5119,2016,8,29,summer,,,,,,,
2016-08-30,29.7,26.0,27.5,36.1,30.3,32.8,88,9.6,9.6,19.0,34.6,40723.45,17.73,三亚,18.2528,109.5119,2016,8,30,summer,,,,,,,
2016-08-31,30.2,26.3,28.1,36.4,32.1,34.0,89,5.5,5.5,18.0,35.6,42286.79,17.65,三亚,18.2528,109.5119,2016,8,31,summer,,,,,,,
2016-09-01,30.1,27.2,28.8,34.2,32.3,33.4,84,7.7,7.7,30.1,50.8,35377.32,18.18,三亚,18.2528,109.5119,2016,9,1,autumn,,,,,,,
2016-09-02,30.2,27.7,28.8,34.7,31.9,33.4,83,0.4,0.4,24.4,45.0,31545.54,16.12,三亚,18.2528,109.5119,2016,9,2,autumn,,,,,,,
2016-09-03,30.1,26.3,27.8,35.4,31.2,33.0,89,14.2,14.2,23.7,41.0,28923.04,16.12,三亚,18.2528,109.5119,2016,9,3,autumn,,,,,,,
2016-09-04,28.4,26.6,27.6,33.6,31.9,32.9,89,14.2,14.2,17.1,29.5,9677.2,10.98,三亚,18.2528,109.5119,2016,9,4,autumn,,,,,,,
2016-09-05,29.3,26.5,27.6,34.2,31.9,32.7,87,0.9,0.9,19.8,33.1,23842.23,14.05,三亚,18.2528,109.5119,2016,9,5,autumn,,,,,,,
2016-09-06,29.2,26.6,27.3,35.5,31.1,32.6,87,9.4,9.4,15.0,30.2,35683.03,15.89,三亚,18.2528,109.5119,2016,9,6,autumn,,,,,,,
2016-09-07,30.2,25.6,27.8,37.5,30.8,34.0,87,7.2,7.2,10.0,25.2,36691.28,18.36,三亚,18.2528,109.5119,2016,9,7,autumn,,,,,,,
2016-09-08,30.3,25.7,28.0,37.9,30.0,34.0,84,7.1,7.1,13.7,26.6,30311.24,16.29,三亚,18.2528,109.5119,2016,9,8,autumn,,,,,,,
2016-09-09,30.7,25.9,28.3,37.5,31.7,34.5,86,0.9,0.9,14.1,25.2,35311.18,18.71,三亚,18.2528,109.5119,2016,9,9,autumn,,,,,,,
2016-09-10,30.7,26.1,28.4,38.4,31.7,35.0,87,3.5,3.5,11.9,22.3,37502.6,19.84,三亚,18.2528,109.5119,2016,9,10,autumn,,,,,,,
2016-09-11,30.7,25.9,27.8,38.8,30.5,34.1,88,14.0,14.0,17.1,19.1,34390.02,20.19,三亚,18.2528,109.5119,2016,9,11,autumn,,,,,,,
2016-09-12,29.1,26.2,27.1,32.6,27.6,30.4,88,19.2,19.2,34.3,54.4,34433.14,14.2,三亚,18.2528,109.5119,2016,9,12,autumn,,,,,,,
2016-09-13,27.7,25.7,26.6,30.7,26.8,28.7,90,29.8,29.8,38.2,65.2,28981.26,13.55,三亚,18.2528,109.5119,2016,9,13,autumn,,,,,,,
2016-09-14,30.9,25.7,27.7,38.8,29.0,33.2,85,3.8,3.8,23.0,41.0,39813.9,20.07,三亚,18.2528,109.5119,2016,9,14,autumn,,,,,,,
2016-09-15,31.6,25.9,28.7,37.1,31.4,34.0,82,0.0,0.0,16.9,29.2,41533.53,22.15,三亚,18.2528,109.5119,2016,9,15,autumn,,,,,,,
2016-09-16,31.2,24.9,28.3,37.8,29.7,33.9,80,0.0,0.0,11.3,16.9,41074.81,20.64,三亚,18.2528,109.5119,2016,9,16,autumn,,,,,,,
2016-09-17,30.9,26.8,28.4,38.9,32.5,34.7,83,3.9,3.9,10.8,23.4,40132.82,21.08,三亚,18.2528,109.5119,2016,9,17,autumn,,,,,,,
2016-09-18,30.6,26.3,28.3,38.6,32.3,34.5,81,1.4,1.4,5.9,20.9,39917.0,20.73,三亚,18.2528,109.5119,2016,9,18,autumn,,,,,,,
2016-09-19,30.2,26.4,27.9,37.3,31.6,33.7,82,6.0,6.0,9.4,16.9,39576.22,17.57,三亚,18.2528,109.5119,2016,9,19,autumn,,,,,,,
2016-09-20,30.8,26.0,27.7,36.2,29.2,31.9,81,1.9,1.9,23.5,38.9,39727.73,17.76,三亚,18.2528,109.5119,2016,9,20,autumn,,,,,,,
2016-09-21,27.0,25.6,26.1,30.5,28.4,29.2,89,19.6,19.6,24.4,42.8,0.0,7.01,三亚,18.2528,109.5119,2016,9,21,autumn,,,,,,,
2016-09-22,25.9,24.8,25.3,29.7,28.1,28.7,93,46.7,46.7,24.2,40.0,0.0,3.88,三亚,18.2528,109.5119,2016,9,22,autumn,,,,,,,
2016-09-23,26.3,24.9,25.6,30.4,28.9,29.8,93,26.5,26.5,16.3,28.1,3830.59,5.82,三亚,18.2528,109.5119,2016,9,23,autumn,,,,,,,
2016-09-24,28.6,25.1,26.6,33.9,29.2,31.1,89,8.2,8.2,17.3,27.7,37139.5,14.97,三亚,18.2528,109.5119,2016,9,24,autumn,,,,,,,
2016-09-25,28.5,25.2,26.8,33.7,29.9,31.6,89,10.1,10.1,15.8,27.7,29409.67,13.33,三亚,18.2528,109.5119,2016,9,25,autumn,,,,,,,
2016-09-26,30.2,25.3,27.5,37.3,30.6,33.4,86,1.2,1.2,13.1,21.2,39906.25,19.31,三亚,18.2528,109.5119,2016,9,26,autumn,,,,,,,
2016-09-27,31.4,24.7,28.5,37.4,29.6,34.0,83,0.0,0.0,15.6,24.5,39600.0,21.23,三亚,18.2528,109.5119,2016,9,27,autumn,,,,,,,
2016-09-28,31.8,26.7,29.0,37.0,31.3,34.3,83,0.2,0.2,21.0,36.7,39178.78,21.57,三亚,18.2528,109.5119,2016,9,28,autumn,,,,,,,
2016-09-29,30.7,26.3,28.4,38.3,31.2,34.9,86,2.9,2.9,11.6,21.6,38367.3,17.94,三亚,18.2528,109.5119,2016,9,29,autumn,,,,,,,
2016-09-30,29.5,25.8,27.2,36.0,30.4,32.3,83,6.7,6.7,11.3,20.9,37909.09,17.15,三亚,18.2528,109.5119,2016,9,30,autumn,,,,,,,
2016-10-01,28.8,25.6,26.8,34.4,29.9,31.5,82,3.9,3.9,11.2,19.1,25982.95,11.48,三亚,18.2528,109.5119,2016,10,1,autumn,,,,,,,
2016-10-02,28.6,25.3,26.5,33.3,29.1,30.8,86,12.5,12.5,14.7,30.6,33669.79,11.7,三亚,18.2528,109.5119,2016,10,2,autumn,,,,,,,
2016-10-03,28.2,25.3,26.5,32.9,29.3,31.2,89,14.6,14.6,14.8,24.8,30471.81,12.52,三亚,18.2528,109.5119,2016,10,3,autumn,,,,,,,
2016-10-04,29.1,24.8,26.8,36.1,30.0,32.7,89,8.0,8.0,10.2,22.0,36784.23,16.11,三亚,18.2528,109.5119,2016,10,4,autumn,,,,,,,
2016-10-05,29.4,25.2,26.9,36.2,29.7,32.5,88,11.5,11.5,16.3,30.6,35386.38,16.11,三亚,18.2528,109.5119,2016,10,5,autumn,,,,,,,
2016-10-06,29.3,25.5,27.1,35.5,29.8,31.5,84,9.4,9.4,16.2,27.4,36342.21,16.08,三亚,18.2528,109.5119,2016,10,6,autumn,,,,,,,
2016-10-07,30.0,24.8,27.1,36.3,29.6,32.4,85,2.2,2.2,14.1,22.3,39600.0,16.31,三亚,18.2528,109.5119,2016,10,7,autumn,,,,,,,
2016-10-08,30.3,24.7,27.3,36.6,29.6,32.8,86,0.2,0.2,15.6,26.3,39600.0,18.93,三亚,18.2528,109.5119,2016,10,8,autumn,,,,,,,
2016-10-09,30.3,24.2,27.0,37.0,28.8,32.1,82,1.8,1.8,12.6,21.2,39600.0,20.49,三亚,18.2528,109.5119,2016,10,9,autumn,,,,,,,
2016-10-10,29.4,25.4,26.8,35.4,29.4,31.2,82,1.1,1.1,13.6,26.6,35456.93,17.4,三亚,18.2528,109.5119,2016,10,10,autumn,,,,,,,
2016-10-11,29.5,24.9,27.0,33.4,28.7,30.6,78,0.0,0.0,16.8,27.7,39600.0,17.85,三亚,18.2528,109.5119,2016,10,11,autumn,,,,,,,
2016-10-12,29.6,25.0,26.6,33.3,27.9,29.8,79,3.0,3.0,18.4,37.4,36000.0,13.46,三亚,18.2528,109.5119,2016,10,12,autumn,,,,,,,
2016-10-13,25.9,24.5,25.4,28.3,25.9,26.5,89,41.2,41.2,37.9,68.8,0.0,2.67,三亚,18.2528,109.5119,2016,10,13,autumn,,,,,,,
2016-10-14,26.5,25.3,25.7,28.7,25.8,27.6,92,22.4,22.4,39.7,60.5,3796.48,7.23,三亚,18.2528,109.5119,2016,10,14,autumn,,,,,,,
2016-10-15,27.6,25.0,26.1,29.7,27.4,28.3,87,9.4,9.4,27.8,47.2,27308.27,10.14,三亚,18.2528,109.5119,2016,10,15,autumn,,,,,,,
2016-10-16,29.7,25.0,27.1,33.4,27.4,30.1,78,0.0,0.0,24.8,39.2,39600.0,18.32,三亚,18.2528,109.5119,2016,10,16,autumn,,,,,,,
2016-10-17,29.8,25.2,27.0,33.1,28.1,29.7,75,1.3,1.3,22.3,41.4,21361.4,12.28,三亚,18.2528,109.5119,2016,10,17,autumn,,,,,,,
2016-10-18,25.6,24.7,25.1,27.2,21.6,23.4,87,99.2,99.2,59.3,123.1,0.0,2.13,三亚,18.2528,109.5119,2016,10,18,autumn,,,,,,,
2016-10-19,27.9,24.7,26.0,30.3,26.0,28.4,83,1.9,1.9,34.8,61.9,28209.92,13.09,三亚,18.2528,109.5119,2016,10,19,autumn,,,,,,,
2016-10-20,29.5,22.8,26.3,34.1,26.8,30.8,83,0.0,0.0,16.4,28.4,39600.0,18.34,三亚,18.2528,109.5119,2016,10,20,autumn,,,,,,,
2016-10-21,29.5,25.3,26.9,32.6,29.5,31.2,86,0.0,0.0,20.5,34.9,22946.66,13.04,三亚,18.2528,109.5119,2016,10,21,autumn,,,,,,,
2016-10-22,29.4,24.1,26.7,36.6,28.8,32.4,88,1.1,1.1,10.1,19.1,39600.0,16.4,三亚,18.2528,109.5119,2016,10,22,autumn,,,,,,,
2016-10-23,28.7,24.7,26.8,35.4,30.3,32.7,89,3.8,3.8,10.4,20.5,35387.03,15.22,三亚,18.2528,109.5119,2016,10,23,autumn,,,,,,,
2016-10-24,27.8,25.2,26.0,32.9,29.8,30.7,92,19.9,19.9,15.0,31.7,18439.64,10.71,三亚,18.2528,109.5119,2016,10,24,autumn,,,,,,,
2016-10-25,28.7,25.4,26.4,33.9,29.4,30.8,90,7.4,7.4,16.0,30.6,26699.87,12.69,三亚,18.2528,109.5119,2016,10,25,autumn,,,,,,,
2016-10-26,29.8,25.2,27.2,35.0,29.5,31.5,85,0.6,0.6,18.4,32.4,39600.0,19.21,三亚,18.2528,109.5119,2016,10,26,autumn,,,,,,,
2016-10-27,30.1,24.8,27.1,35.0,28.8,31.3,84,0.0,0.0,15.5,27.7,39600.0,18.59,三亚,18.2528,109.5119,2016,10,27,autumn,,,,,,,
2016-10-28,29.5,24.9,27.0,34.6,29.3,31.5,84,0.4,0.4,15.9,31.7,39600.0,18.04,三亚,18.2528,109.5119,2016,10,28,autumn,,,,,,,
2016-10-29,29.2,25.0,26.9,32.4,28.4,30.0,82,0.1,0.1,24.0,41.0,39600.0,17.22,三亚,18.2528,109.5119,2016,10,29,autumn,,,,,,,
2016-10-30,27.1,25.1,25.8,27.9,25.9,26.9,84,3.4,3.4,35.5,61.2,33598.04,13.67,三亚,18.2528,109.5119,2016,10,30,autumn,,,,,,,
2016-10-31,27.6,25.1,25.9,29.5,27.0,27.9,86,7.8,7.8,31.4,50.4,33912.62,13.28,三亚,18.2528,109.5119,2016,10,31,autumn,,,,,,,
2016-11-01,27.9,24.6,25.9,28.7,24.2,26.5,79,1.3,1.3,33.4,60.5,39600.0,16.8,三亚,18.2528,109.5119,2016,11,1,autumn,,,,,,,
2016-11-02,27.5,23.4,25.2,27.9,22.7,25.0,74,0.1,0.1,31.5,54.4,39600.0,17.86,三亚,18.2528,109.5119,2016,11,2,autumn,,,,,,,
2016-11-03,27.0,22.7,24.3,27.0,22.8,24.4,73,0.0,0.0,27.7,46.4,39600.0,16.78,三亚,18.2528,109.5119,2016,11,3,autumn,,,,,,,
2016-11-04,26.7,21.6,24.1,28.5,22.4,25.2,75,0.0,0.0,19.4,34.2,39600.0,16.69,三亚,18.2528,109.5119,2016,11,4,autumn,,,,,,,
